time,T_Dalam,H_Dalam
"""2021-02-25T08:48:17.765Z""",26.2,69.8
"""2021-02-25T08:48:20.778Z""",26.2,68.5
"""2021-02-25T08:48:23.763Z""",26.2,70
"""2021-02-25T08:48:26.765Z""",26.2,69.8
"""2021-02-25T08:48:29.772Z""",26.2,69.8
"""2021-02-25T08:48:32.763Z""",26.2,68.8
"""2021-02-25T08:48:35.779Z""",26.2,69.7
"""2021-02-25T08:48:38.763Z""",26.2,69.7
"""2021-02-25T08:48:41.773Z""",26.2,69.7
"""2021-02-25T08:48:44.762Z""",26.2,69.7
"""2021-02-25T08:48:47.764Z""",26.2,69.6
"""2021-02-25T08:48:50.779Z""",26.2,69.8
"""2021-02-25T08:48:53.765Z""",26.2,69.6
"""2021-02-25T08:48:56.764Z""",26.2,69.6
"""2021-02-25T08:48:59.770Z""",26.1,69.4
"""2021-02-25T08:49:02.762Z""",26.2,69.5
"""2021-02-25T08:49:05.769Z""",26.2,69.5
"""2021-02-25T08:49:08.761Z""",26.1,69.4
"""2021-02-25T08:49:11.770Z""",26.1,69.4
"""2021-02-25T08:49:14.762Z""",26.1,69.4
"""2021-02-25T08:49:17.765Z""",26.1,69.3
"""2021-02-25T08:49:20.780Z""",26.1,69.4
"""2021-02-25T08:49:23.766Z""",26.1,68.4
"""2021-02-25T08:49:26.764Z""",26.1,69.3
"""2021-02-25T08:49:29.779Z""",26.1,69.3
"""2021-02-25T08:49:32.765Z""",26.1,69.3
"""2021-02-25T08:49:35.764Z""",26,69.2
"""2021-02-25T08:49:38.780Z""",26.1,69.1
"""2021-02-25T08:49:41.749Z""",26.1,67.9
"""2021-02-25T08:49:44.764Z""",26.1,69.2
"""2021-02-25T08:49:47.766Z""",26,69.1
"""2021-02-25T08:49:50.761Z""",26,69
"""2021-02-25T08:49:53.784Z""",26.1,68.3
"""2021-02-25T08:49:56.761Z""",26,69.2
"""2021-02-25T08:49:59.764Z""",26,69.4
"""2021-02-25T08:50:02.777Z""",26,69.3
"""2021-02-25T08:50:05.762Z""",26,69.4
"""2021-02-25T08:50:08.764Z""",26,69.7
"""2021-02-25T08:50:11.776Z""",26,70.1
"""2021-02-25T08:50:14.773Z""",26,70.1
"""2021-02-25T08:50:17.764Z""",26,70.3
"""2021-02-25T08:50:20.777Z""",26,70.5
"""2021-02-25T08:50:23.763Z""",26,70.6
"""2021-02-25T08:50:26.774Z""",26,70.7
"""2021-02-25T08:50:29.761Z""",26,70.8
"""2021-02-25T08:50:32.763Z""",26,71
"""2021-02-25T08:50:35.778Z""",26,71.2
"""2021-02-25T08:50:38.761Z""",26,71.4
"""2021-02-25T08:50:41.765Z""",26,71.5
"""2021-02-25T08:50:44.771Z""",26,70.8
"""2021-02-25T08:50:47.770Z""",26,71.7
"""2021-02-25T08:50:50.763Z""",26,71.8
"""2021-02-25T08:50:53.764Z""",26,71.9
"""2021-02-25T08:50:56.761Z""",26,72
"""2021-02-25T08:50:59.763Z""",26,72
"""2021-02-25T08:51:02.763Z""",26,72.2
"""2021-02-25T08:51:05.761Z""",26,72.1
"""2021-02-25T08:51:08.765Z""",25.9,72.2
"""2021-02-25T08:51:11.761Z""",26,72.1
"""2021-02-25T08:51:14.761Z""",26,71.2
"""2021-02-25T08:51:17.779Z""",25.9,72
"""2021-02-25T08:51:20.761Z""",26,72.1
"""2021-02-25T08:51:23.780Z""",26,72.2
"""2021-02-25T08:51:26.763Z""",26,72.3
"""2021-02-25T08:51:29.765Z""",26,72.2
"""2021-02-25T08:51:32.787Z""",26,71
"""2021-02-25T08:51:35.763Z""",26,72.4
"""2021-02-25T08:51:38.766Z""",26,72.3
"""2021-02-25T08:51:41.776Z""",26,72.3
"""2021-02-25T08:51:44.763Z""",26,72.6
"""2021-02-25T08:51:47.776Z""",26,72.6
"""2021-02-25T08:51:50.769Z""",26,72.5
"""2021-02-25T08:51:53.778Z""",26,72.7
"""2021-02-25T08:51:56.768Z""",26,72.5
"""2021-02-25T08:51:59.774Z""",26,72.5
"""2021-02-25T08:52:02.773Z""",26,71.3
"""2021-02-25T08:52:05.790Z""",26,71.3
"""2021-02-25T08:52:08.769Z""",26,72.6
"""2021-02-25T08:52:11.768Z""",26,72.6
"""2021-02-25T08:52:14.805Z""",26,72
"""2021-02-25T08:52:17.774Z""",26,72.7
"""2021-02-25T08:52:20.763Z""",26.2,71.9
"""2021-02-25T08:52:23.781Z""",26,72
"""2021-02-25T08:52:26.760Z""",26.1,72.1
"""2021-02-25T08:52:29.779Z""",26,72.1
"""2021-02-25T08:52:32.761Z""",26,72.1
"""2021-02-25T08:52:35.783Z""",26.1,73
"""2021-02-25T08:52:38.762Z""",26,72.9
"""2021-02-25T08:52:41.781Z""",26.1,73
"""2021-02-25T08:52:44.765Z""",26,72.9
"""2021-02-25T08:52:47.764Z""",26.1,73
"""2021-02-25T08:52:50.780Z""",26.1,73.1
"""2021-02-25T08:52:53.762Z""",26.1,71.8
"""2021-02-25T08:52:56.764Z""",26.1,73.1
"""2021-02-25T08:52:59.821Z""",26.1,73
"""2021-02-25T08:53:02.762Z""",26.1,73.1
"""2021-02-25T08:53:05.764Z""",26.1,73.1
"""2021-02-25T08:53:08.779Z""",26.1,73.2
"""2021-02-25T08:53:11.762Z""",26.1,73.2
"""2021-02-25T08:53:14.771Z""",26.1,73.3
"""2021-02-25T08:53:17.764Z""",26.2,73.3
"""2021-02-25T08:53:20.765Z""",26.1,73.2
"""2021-02-25T08:53:23.781Z""",26.2,72
"""2021-02-25T08:53:26.764Z""",26.1,72.2
"""2021-02-25T08:53:29.785Z""",26.2,73.3
"""2021-02-25T08:53:32.761Z""",26.1,73.2
"""2021-02-25T08:53:35.763Z""",26.2,73.3
"""2021-02-25T08:53:38.783Z""",26.1,73.3
"""2021-02-25T08:53:41.762Z""",26.1,73.3
"""2021-02-25T08:53:44.762Z""",26.2,73.4
"""2021-02-25T08:53:47.761Z""",26.2,73.4
"""2021-02-25T08:53:50.771Z""",26.2,73.4
"""2021-02-25T08:53:53.787Z""",26.1,73.3
"""2021-02-25T08:53:56.762Z""",26.2,73.4
"""2021-02-25T08:53:59.769Z""",26.2,73.4
"""2021-02-25T08:54:02.786Z""",26.2,73.4
"""2021-02-25T08:54:05.768Z""",26.2,73.4
"""2021-02-25T08:54:08.792Z""",26.2,73.4
"""2021-02-25T08:54:11.775Z""",26.2,73.4
"""2021-02-25T08:54:14.798Z""",26.2,73.6
"""2021-02-25T08:54:17.778Z""",26.2,73.4
"""2021-02-25T08:54:20.792Z""",26.2,73.4
"""2021-02-25T08:54:23.772Z""",26.2,73.5
"""2021-02-25T08:54:26.795Z""",26.2,73.5
"""2021-02-25T08:54:29.762Z""",26.3,73.5
"""2021-02-25T08:54:32.784Z""",26.3,73.5
"""2021-02-25T08:54:35.790Z""",26.3,73.5
"""2021-02-25T08:54:38.787Z""",26.3,73.6
"""2021-02-25T08:54:41.804Z""",26.3,73.7
"""2021-02-25T08:54:44.784Z""",26.3,72.3
"""2021-02-25T08:54:47.811Z""",26.3,72.6
"""2021-02-25T08:54:50.784Z""",26.2,73.5
"""2021-02-25T08:54:53.784Z""",26.3,73.6
"""2021-02-25T08:54:56.801Z""",26.3,73.6
"""2021-02-25T08:54:59.781Z""",26.3,73.7
"""2021-02-25T08:55:02.807Z""",26.3,73.6
"""2021-02-25T08:55:05.789Z""",26.3,73.6
"""2021-02-25T08:55:08.788Z""",26.3,73.6
"""2021-02-25T08:55:11.809Z""",26.3,73.6
"""2021-02-25T08:55:14.760Z""",26.3,73.6
"""2021-02-25T08:55:17.814Z""",26.3,73.6
"""2021-02-25T08:55:20.789Z""",26.3,73.7
"""2021-02-25T08:55:23.800Z""",26.3,73.6
"""2021-02-25T08:55:26.802Z""",26.3,73.6
"""2021-02-25T08:55:29.803Z""",26.3,73.6
"""2021-02-25T08:55:32.805Z""",26.3,73.6
"""2021-02-25T08:55:35.799Z""",26.3,73.6
"""2021-02-25T08:55:38.794Z""",26.3,73.6
"""2021-02-25T08:55:41.818Z""",26.3,73.6
"""2021-02-25T08:55:44.802Z""",26.3,73.6
"""2021-02-25T08:55:47.805Z""",26.4,73.7
"""2021-02-25T08:55:50.814Z""",26.3,73.3
"""2021-02-25T08:55:53.759Z""",26.4,73.3
"""2021-02-25T08:55:56.762Z""",26.4,73.3
"""2021-02-25T08:55:59.759Z""",26.4,73.2
"""2021-02-25T08:56:02.760Z""",26.4,73.1
"""2021-02-25T08:56:05.761Z""",26.4,71.6
"""2021-02-25T08:56:08.758Z""",26.4,71.9
"""2021-02-25T08:56:11.761Z""",26.4,72.6
"""2021-02-25T08:56:14.759Z""",26.4,72.4
"""2021-02-25T08:56:17.761Z""",26.4,72.3
"""2021-02-25T08:56:20.758Z""",26.4,72.2
"""2021-02-25T08:56:23.761Z""",26.4,72.1
"""2021-02-25T08:56:26.759Z""",26.4,72
"""2021-02-25T08:56:29.761Z""",26.4,71.9
"""2021-02-25T08:56:32.759Z""",26.4,71.8
"""2021-02-25T08:56:35.761Z""",26.4,70.5
"""2021-02-25T08:56:38.746Z""",26.4,71.7
"""2021-02-25T08:56:41.759Z""",26.4,71.6
"""2021-02-25T08:56:44.761Z""",26.4,71.6
"""2021-02-25T08:56:47.762Z""",26.4,71.5
"""2021-02-25T08:56:50.758Z""",26.4,71.4
"""2021-02-25T08:56:53.761Z""",26.4,71.3
"""2021-02-25T08:56:56.762Z""",26.4,71.2
"""2021-02-25T08:56:59.759Z""",26.4,71.3
"""2021-02-25T08:57:02.761Z""",26.4,71.1
"""2021-02-25T08:57:05.760Z""",26.4,71
"""2021-02-25T08:57:08.759Z""",26.4,71
"""2021-02-25T08:57:11.760Z""",26.4,71.1
"""2021-02-25T08:57:14.746Z""",26.4,71
"""2021-02-25T08:57:17.760Z""",26.3,71
"""2021-02-25T08:57:20.760Z""",26.4,71
"""2021-02-25T08:57:23.759Z""",26.4,70.9
"""2021-02-25T08:57:26.761Z""",26.4,71
"""2021-02-25T08:57:29.759Z""",26.3,69.7
"""2021-02-25T08:57:32.760Z""",26.3,70.6
"""2021-02-25T08:57:35.757Z""",26.4,70.6
"""2021-02-25T08:57:38.760Z""",26.3,70.5
"""2021-02-25T08:57:41.761Z""",26.3,70.5
"""2021-02-25T08:57:44.758Z""",26.3,70.5
"""2021-02-25T08:57:47.760Z""",26.3,70.4
"""2021-02-25T08:57:50.760Z""",26.3,70.4
"""2021-02-25T08:57:53.758Z""",26.3,70.3
"""2021-02-25T08:57:56.760Z""",26.3,69.1
"""2021-02-25T08:57:59.758Z""",26.3,70.3
"""2021-02-25T08:58:02.760Z""",26.3,70.3
"""2021-02-25T08:58:05.758Z""",26.3,70.3
"""2021-02-25T08:58:08.761Z""",26.3,70.3
"""2021-02-25T08:58:11.761Z""",26.3,70.3
"""2021-02-25T08:58:14.760Z""",26.3,70.5
"""2021-02-25T08:58:17.758Z""",26.3,70.3
"""2021-02-25T08:58:20.761Z""",26.2,70.2
"""2021-02-25T08:58:23.760Z""",26.2,70.2
"""2021-02-25T08:58:26.758Z""",26.2,70.2
"""2021-02-25T08:58:29.760Z""",26.2,70.3
"""2021-02-25T08:58:32.760Z""",26.2,70.3
"""2021-02-25T08:58:35.760Z""",26.2,70.2
"""2021-02-25T08:58:38.759Z""",26.2,70.2
"""2021-02-25T08:58:41.760Z""",26.2,70.2
"""2021-02-25T08:58:44.757Z""",26.2,70.2
"""2021-02-25T08:58:47.760Z""",26.2,70.2
"""2021-02-25T08:58:50.757Z""",26.2,69.2
"""2021-02-25T08:58:53.760Z""",26.2,70
"""2021-02-25T08:58:56.758Z""",26.2,70
"""2021-02-25T08:58:59.760Z""",26.2,70
"""2021-02-25T08:59:02.758Z""",26.2,70
"""2021-02-25T08:59:05.759Z""",26.2,69.9
"""2021-02-25T08:59:08.758Z""",26.1,69.8
"""2021-02-25T08:59:11.759Z""",26.1,69.8
"""2021-02-25T08:59:14.759Z""",26.1,69.8
"""2021-02-25T08:59:17.759Z""",26.2,68.6
"""2021-02-25T08:59:20.757Z""",26.1,69.8
"""2021-02-25T08:59:23.759Z""",26.1,69.8
"""2021-02-25T08:59:26.757Z""",26.1,69.8
"""2021-02-25T08:59:29.759Z""",26.1,69.7
"""2021-02-25T08:59:32.757Z""",26.1,69.6
"""2021-02-25T08:59:35.758Z""",26.1,69.6
"""2021-02-25T08:59:38.760Z""",26.1,69.6
"""2021-02-25T08:59:41.758Z""",26.1,68.6
"""2021-02-25T08:59:44.761Z""",26.1,69.6
"""2021-02-25T08:59:47.762Z""",26.1,68.3
"""2021-02-25T08:59:50.759Z""",26.1,69.6
"""2021-02-25T08:59:53.759Z""",26.1,69.6
"""2021-02-25T08:59:56.757Z""",26,69.6
"""2021-02-25T08:59:59.760Z""",26,69.8
"""2021-02-25T09:00:02.757Z""",26,69.7
"""2021-02-25T09:00:05.759Z""",26,69.8
"""2021-02-25T09:00:08.757Z""",26,70.1
"""2021-02-25T09:00:11.759Z""",26,69.3
"""2021-02-25T09:00:14.757Z""",26,70.4
"""2021-02-25T09:00:17.759Z""",26,70.6
"""2021-02-25T09:00:20.759Z""",26,70.9
"""2021-02-25T09:00:23.757Z""",26,71
"""2021-02-25T09:00:26.759Z""",26,71.2
"""2021-02-25T09:00:29.758Z""",26,71.4
"""2021-02-25T09:00:32.759Z""",26,71.5
"""2021-02-25T09:00:35.763Z""",26,71.6
"""2021-02-25T09:00:38.757Z""",26,71.9
"""2021-02-25T09:00:41.764Z""",26,71.8
"""2021-02-25T09:00:44.758Z""",26,71.9
"""2021-02-25T09:00:47.756Z""",26,72
"""2021-02-25T09:00:50.758Z""",26,72.1
"""2021-02-25T09:00:53.756Z""",26,72.1
"""2021-02-25T09:00:56.759Z""",26,72.4
"""2021-02-25T09:00:59.758Z""",26,72.3
"""2021-02-25T09:01:02.758Z""",26,71.4
"""2021-02-25T09:01:05.760Z""",26,72.4
"""2021-02-25T09:01:08.758Z""",26,71.2
"""2021-02-25T09:01:11.756Z""",26,72.5
"""2021-02-25T09:01:14.759Z""",26,72.5
"""2021-02-25T09:01:17.756Z""",26,72.6
"""2021-02-25T09:01:20.757Z""",26,72.5
"""2021-02-25T09:01:23.758Z""",26,72.6
"""2021-02-25T09:01:26.756Z""",26,72.6
"""2021-02-25T09:01:29.760Z""",26,72.6
"""2021-02-25T09:01:32.759Z""",26,71.7
"""2021-02-25T09:01:35.756Z""",26,72.6
"""2021-02-25T09:01:38.757Z""",26,71.5
"""2021-02-25T09:01:41.756Z""",26.1,72.8
"""2021-02-25T09:01:44.758Z""",26.1,72.9
"""2021-02-25T09:01:47.756Z""",26,72.9
"""2021-02-25T09:01:50.759Z""",26,72.9
"""2021-02-25T09:01:53.758Z""",26.1,73
"""2021-02-25T09:01:56.756Z""",26,72.9
"""2021-02-25T09:01:59.760Z""",26.1,72.9
"""2021-02-25T09:02:02.756Z""",26.1,73
"""2021-02-25T09:02:05.758Z""",26.1,73
"""2021-02-25T09:02:08.758Z""",26.1,73.1
"""2021-02-25T09:02:11.756Z""",26.1,73.1
"""2021-02-25T09:02:14.760Z""",26.1,73.1
"""2021-02-25T09:02:17.756Z""",26.1,73.2
"""2021-02-25T09:02:20.757Z""",26.1,73.2
"""2021-02-25T09:02:23.757Z""",26.1,72.2
"""2021-02-25T09:02:26.758Z""",26.1,73.2
"""2021-02-25T09:02:29.758Z""",26.1,71.9
"""2021-02-25T09:02:32.756Z""",26.1,73.3
"""2021-02-25T09:02:35.758Z""",26.1,73.2
"""2021-02-25T09:02:38.756Z""",26.1,73.2
"""2021-02-25T09:02:41.757Z""",26.2,73.4
"""2021-02-25T09:02:44.758Z""",26.1,73.4
"""2021-02-25T09:02:47.756Z""",26.1,73.4
"""2021-02-25T09:02:50.758Z""",26.1,73.4
"""2021-02-25T09:02:53.757Z""",26.1,72.5
"""2021-02-25T09:02:56.755Z""",26.1,73.4
"""2021-02-25T09:02:59.757Z""",26.1,72.1
"""2021-02-25T09:03:02.758Z""",26.1,73.4
"""2021-02-25T09:03:05.755Z""",26.1,73.4
"""2021-02-25T09:03:08.759Z""",26.2,73.5
"""2021-02-25T09:03:11.758Z""",26.2,73.5
"""2021-02-25T09:03:14.755Z""",26.2,73.7
"""2021-02-25T09:03:17.758Z""",26.2,73.6
"""2021-02-25T09:03:20.756Z""",26.2,73.6
"""2021-02-25T09:03:23.758Z""",26.2,73.6
"""2021-02-25T09:03:26.757Z""",26.2,73.7
"""2021-02-25T09:03:29.755Z""",26.2,73.7
"""2021-02-25T09:03:32.758Z""",26.2,73.8
"""2021-02-25T09:03:35.756Z""",26.2,73.6
"""2021-02-25T09:03:38.757Z""",26.2,73.7
"""2021-02-25T09:03:41.756Z""",26.2,73.6
"""2021-02-25T09:03:44.759Z""",26.2,72.7
"""2021-02-25T09:03:47.757Z""",26.2,73.7
"""2021-02-25T09:03:50.756Z""",26.2,73.7
"""2021-02-25T09:03:53.757Z""",26.2,73.7
"""2021-02-25T09:03:56.755Z""",26.3,73.7
"""2021-02-25T09:03:59.756Z""",26.2,73.7
"""2021-02-25T09:04:02.756Z""",26.2,73.7
"""2021-02-25T09:04:05.758Z""",26.2,73.6
"""2021-02-25T09:04:08.757Z""",26.3,73.8
"""2021-02-25T09:04:11.764Z""",26.3,73.9
"""2021-02-25T09:04:14.757Z""",26.3,72.9
"""2021-02-25T09:04:17.756Z""",26.2,73.8
"""2021-02-25T09:04:20.755Z""",26.2,72.5
"""2021-02-25T09:04:23.756Z""",26.3,73.9
"""2021-02-25T09:04:26.757Z""",26.3,73.9
"""2021-02-25T09:04:29.754Z""",26.3,73.9
"""2021-02-25T09:04:32.756Z""",26.3,73.9
"""2021-02-25T09:04:35.754Z""",26.3,74
"""2021-02-25T09:04:38.756Z""",26.3,73.9
"""2021-02-25T09:04:41.755Z""",26.3,73.9
"""2021-02-25T09:04:44.756Z""",26.3,74
"""2021-02-25T09:04:47.755Z""",26.3,74
"""2021-02-25T09:04:50.756Z""",26.3,72.7
"""2021-02-25T09:04:53.754Z""",26.3,74.1
"""2021-02-25T09:04:56.756Z""",26.3,74.1
"""2021-02-25T09:04:59.756Z""",26.3,74.3
"""2021-02-25T09:05:02.755Z""",26.3,74.1
"""2021-02-25T09:05:05.756Z""",26.3,73.2
"""2021-02-25T09:05:08.756Z""",26.3,74.1
"""2021-02-25T09:05:11.756Z""",26.4,74.2
"""2021-02-25T09:05:14.756Z""",26.3,74.1
"""2021-02-25T09:05:17.755Z""",26.4,74.2
"""2021-02-25T09:05:20.756Z""",26.4,74.3
"""2021-02-25T09:05:23.756Z""",26.4,74.2
"""2021-02-25T09:05:26.755Z""",26.3,74.1
"""2021-02-25T09:05:29.756Z""",26.4,74.2
"""2021-02-25T09:05:32.755Z""",26.4,74.2
"""2021-02-25T09:05:35.754Z""",26.4,74.2
"""2021-02-25T09:05:38.756Z""",26.4,74.2
"""2021-02-25T09:05:41.754Z""",26.4,73
"""2021-02-25T09:05:44.756Z""",26.4,74.1
"""2021-02-25T09:05:47.753Z""",26.4,74
"""2021-02-25T09:05:50.758Z""",26.4,73.9
"""2021-02-25T09:05:53.754Z""",26.4,73.8
"""2021-02-25T09:05:56.756Z""",26.4,73.8
"""2021-02-25T09:05:59.754Z""",26.4,73.7
"""2021-02-25T09:06:02.757Z""",26.4,73.5
"""2021-02-25T09:06:05.756Z""",26.4,73.3
"""2021-02-25T09:06:08.754Z""",26.4,73.1
"""2021-02-25T09:06:11.755Z""",26.4,71.6
"""2021-02-25T09:06:14.753Z""",26.4,72.7
"""2021-02-25T09:06:17.758Z""",26.4,72.6
"""2021-02-25T09:06:20.755Z""",26.4,72.4
"""2021-02-25T09:06:23.755Z""",26.4,72.3
"""2021-02-25T09:06:26.756Z""",26.4,71.3
"""2021-02-25T09:06:29.755Z""",26.4,72.2
"""2021-02-25T09:06:32.753Z""",26.4,72.1
"""2021-02-25T09:06:35.762Z""",26.4,72
"""2021-02-25T09:06:38.754Z""",26.4,72
"""2021-02-25T09:06:41.755Z""",26.4,71.9
"""2021-02-25T09:06:44.755Z""",26.4,71.8
"""2021-02-25T09:06:47.754Z""",26.4,71.8
"""2021-02-25T09:06:50.755Z""",26.4,71.7
"""2021-02-25T09:06:53.754Z""",26.4,71.7
"""2021-02-25T09:06:56.755Z""",26.4,71.6
"""2021-02-25T09:06:59.754Z""",26.4,71.6
"""2021-02-25T09:07:02.756Z""",26.4,71.5
"""2021-02-25T09:07:05.753Z""",26.4,71.5
"""2021-02-25T09:07:08.759Z""",26.4,71.3
"""2021-02-25T09:07:11.754Z""",26.4,71.3
"""2021-02-25T09:07:14.754Z""",26.4,71.2
"""2021-02-25T09:07:17.755Z""",26.4,71.2
"""2021-02-25T09:07:20.756Z""",26.4,71.2
"""2021-02-25T09:07:23.754Z""",26.4,71.1
"""2021-02-25T09:07:26.755Z""",26.4,71.2
"""2021-02-25T09:07:29.755Z""",26.4,71
"""2021-02-25T09:07:32.752Z""",26.4,69.7
"""2021-02-25T09:07:35.755Z""",26.4,70.8
"""2021-02-25T09:07:38.753Z""",26.3,70.8
"""2021-02-25T09:07:41.755Z""",26.4,70.9
"""2021-02-25T09:07:44.755Z""",26.4,70.9
"""2021-02-25T09:07:47.753Z""",26.3,69.9
"""2021-02-25T09:07:50.755Z""",26.4,70.8
"""2021-02-25T09:07:53.757Z""",26.4,70.7
"""2021-02-25T09:07:56.753Z""",26.4,70.7
"""2021-02-25T09:07:59.755Z""",26.3,70.5
"""2021-02-25T09:08:02.753Z""",26.3,70.5
"""2021-02-25T09:08:05.755Z""",26.3,70.7
"""2021-02-25T09:08:08.755Z""",26.3,70.7
"""2021-02-25T09:08:11.753Z""",26.3,70.8
"""2021-02-25T09:08:14.756Z""",26.3,70.7
"""2021-02-25T09:08:17.753Z""",26.3,70.7
"""2021-02-25T09:08:20.756Z""",26.3,70.6
"""2021-02-25T09:08:23.754Z""",26.2,70.5
"""2021-02-25T09:08:26.755Z""",26.3,70.5
"""2021-02-25T09:08:29.753Z""",26.2,70.4
"""2021-02-25T09:08:32.754Z""",26.2,70.5
"""2021-02-25T09:08:35.754Z""",26.2,70.5
"""2021-02-25T09:08:38.754Z""",26.3,70.9
"""2021-02-25T09:08:41.755Z""",26.2,70.7
"""2021-02-25T09:08:44.752Z""",26.2,70.8
"""2021-02-25T09:08:47.755Z""",26.2,70.9
"""2021-02-25T09:08:50.751Z""",26.2,70.9
"""2021-02-25T09:08:53.755Z""",26.2,69.6
"""2021-02-25T09:08:56.752Z""",26.2,70.9
"""2021-02-25T09:08:59.754Z""",26.2,70.9
"""2021-02-25T09:09:02.754Z""",26.2,71
"""2021-02-25T09:09:05.752Z""",26.2,71
"""2021-02-25T09:09:08.754Z""",26.2,70.1
"""2021-02-25T09:09:11.754Z""",26.2,71.2
"""2021-02-25T09:09:14.753Z""",26.2,71.2
"""2021-02-25T09:09:17.754Z""",26.2,71.1
"""2021-02-25T09:09:20.752Z""",26.2,71.1
"""2021-02-25T09:09:23.752Z""",26.1,69.8
"""2021-02-25T09:09:26.754Z""",26.2,71
"""2021-02-25T09:09:29.753Z""",26.2,71
"""2021-02-25T09:09:32.754Z""",26.2,70.9
"""2021-02-25T09:09:35.753Z""",26.2,70.8
"""2021-02-25T09:09:38.753Z""",26.2,70.7
"""2021-02-25T09:09:41.752Z""",26.1,70.8
"""2021-02-25T09:09:44.756Z""",26.1,70.7
"""2021-02-25T09:09:47.754Z""",26.1,70.5
"""2021-02-25T09:09:50.751Z""",26.1,70.5
"""2021-02-25T09:09:53.753Z""",26.1,70.5
"""2021-02-25T09:09:56.753Z""",26.1,70.6
"""2021-02-25T09:09:59.755Z""",26.1,70.6
"""2021-02-25T09:10:02.751Z""",26.1,70.8
"""2021-02-25T09:10:05.755Z""",26.1,70.8
"""2021-02-25T09:10:08.755Z""",26.2,71
"""2021-02-25T09:10:11.751Z""",26.1,71.1
"""2021-02-25T09:10:14.753Z""",26.1,71.3
"""2021-02-25T09:10:17.752Z""",26.1,71.2
"""2021-02-25T09:10:20.753Z""",26.1,71.3
"""2021-02-25T09:10:23.751Z""",26.1,71.6
"""2021-02-25T09:10:26.754Z""",26.1,71.6
"""2021-02-25T09:10:29.751Z""",26.1,70.9
"""2021-02-25T09:10:32.753Z""",26.1,72
"""2021-02-25T09:10:35.753Z""",26.1,72.1
"""2021-02-25T09:10:38.753Z""",26.1,72.2
"""2021-02-25T09:10:41.752Z""",26.1,72.3
"""2021-02-25T09:10:44.753Z""",26.1,71.3
"""2021-02-25T09:10:47.752Z""",26.1,72.6
"""2021-02-25T09:10:50.753Z""",26.1,72.7
"""2021-02-25T09:10:53.753Z""",26.1,72.8
"""2021-02-25T09:10:56.752Z""",26.1,72.9
"""2021-02-25T09:10:59.752Z""",26.1,73
"""2021-02-25T09:11:02.753Z""",26.1,73
"""2021-02-25T09:11:05.751Z""",26.1,73.2
"""2021-02-25T09:11:08.753Z""",26.1,73.1
"""2021-02-25T09:11:11.753Z""",26.1,73.1
"""2021-02-25T09:11:14.753Z""",26.1,73.2
"""2021-02-25T09:11:17.751Z""",26.2,73.4
"""2021-02-25T09:11:20.753Z""",26.1,73.4
"""2021-02-25T09:11:23.753Z""",26.1,73.4
"""2021-02-25T09:11:26.752Z""",26.1,73.4
"""2021-02-25T09:11:29.755Z""",26.1,73.4
"""2021-02-25T09:11:32.751Z""",26.1,73.3
"""2021-02-25T09:11:35.754Z""",26.1,73.3
"""2021-02-25T09:11:38.753Z""",26.2,73.4
"""2021-02-25T09:11:41.751Z""",26.2,73.5
"""2021-02-25T09:11:44.753Z""",26.1,73.5
"""2021-02-25T09:11:47.752Z""",26.1,73.5
"""2021-02-25T09:11:50.750Z""",26.2,72.7
"""2021-02-25T09:11:53.753Z""",26.2,73.7
"""2021-02-25T09:11:56.752Z""",26.1,73.6
"""2021-02-25T09:11:59.753Z""",26.2,73.7
"""2021-02-25T09:12:02.751Z""",26.1,73.7
"""2021-02-25T09:12:05.757Z""",26.2,72.6
"""2021-02-25T09:12:08.750Z""",26.2,73.9
"""2021-02-25T09:12:11.752Z""",26.2,73.9
"""2021-02-25T09:12:14.751Z""",26.1,73.9
"""2021-02-25T09:12:17.754Z""",26.2,74.1
"""2021-02-25T09:12:20.753Z""",26.2,74
"""2021-02-25T09:12:23.750Z""",26.2,74.1
"""2021-02-25T09:12:26.761Z""",26.2,74.2
"""2021-02-25T09:12:29.752Z""",26.1,74
"""2021-02-25T09:12:32.751Z""",26.2,74.2
"""2021-02-25T09:12:35.752Z""",26.2,72.9
"""2021-02-25T09:12:38.750Z""",26.2,74.2
"""2021-02-25T09:12:41.754Z""",26.2,73.3
"""2021-02-25T09:12:44.752Z""",26.2,74.3
"""2021-02-25T09:12:47.750Z""",26.2,74.4
"""2021-02-25T09:12:50.752Z""",26.2,74.3
"""2021-02-25T09:12:53.753Z""",26.2,74.4
"""2021-02-25T09:12:56.751Z""",26.2,74.4
"""2021-02-25T09:12:59.752Z""",26.3,74.5
"""2021-02-25T09:13:02.750Z""",26.2,74.4
"""2021-02-25T09:13:05.752Z""",26.3,74.6
"""2021-02-25T09:13:08.752Z""",26.3,74.4
"""2021-02-25T09:13:11.749Z""",26.2,74.4
"""2021-02-25T09:13:14.752Z""",26.3,74.5
"""2021-02-25T09:13:17.750Z""",26.2,74.4
"""2021-02-25T09:13:20.750Z""",26.2,74.4
"""2021-02-25T09:13:23.752Z""",26.3,74.4
"""2021-02-25T09:13:26.752Z""",26.3,74.6
"""2021-02-25T09:13:29.750Z""",26.3,74.4
"""2021-02-25T09:13:32.752Z""",26.3,74.4
"""2021-02-25T09:13:35.749Z""",26.3,74.5
"""2021-02-25T09:13:38.752Z""",26.3,74.5
"""2021-02-25T09:13:41.752Z""",26.3,74.6
