time,PMV,PPD
"""2021-02-25T09:12:24.230Z""",0.09,5.2
"""2021-02-25T09:12:32.980Z""",0.07,5.1
"""2021-02-25T09:12:39.132Z""",0.09,5.2
"""2021-02-25T09:12:48.008Z""",0.07,5.1
"""2021-02-25T09:12:57.032Z""",0.07,5.1
"""2021-02-25T09:13:03.015Z""",0.14,5.4
"""2021-02-25T09:13:12.076Z""",0.14,5.4
"""2021-02-25T09:13:21.111Z""",0.07,5.1
"""2021-02-25T09:13:30.009Z""",0.14,5.4
"""2021-02-25T09:13:35.990Z""",0.14,5.4
"""2021-02-25T09:13:44.990Z""",0.14,5.4
"""2021-02-25T09:13:51.040Z""",0.14,5.4
"""2021-02-25T09:13:59.985Z""",0.1,5.2
"""2021-02-25T09:14:05.984Z""",0.1,5.2
"""2021-02-25T09:14:15.018Z""",0.15,5.5
"""2021-02-25T09:14:24.047Z""",0.15,5.5
"""2021-02-25T09:14:30.017Z""",0.15,5.5
"""2021-02-25T09:14:39.034Z""",0.15,5.5
"""2021-02-25T09:14:48.095Z""",0.15,5.5
"""2021-02-25T09:14:54.018Z""",0.15,5.5
"""2021-02-25T09:15:03.087Z""",0.15,5.5
"""2021-02-25T09:15:09.025Z""",0.15,5.5
"""2021-02-25T09:15:18.124Z""",0.15,5.5
"""2021-02-25T09:15:27.041Z""",0.17,5.6
"""2021-02-25T09:15:33.051Z""",0.15,5.5
"""2021-02-25T09:15:42.078Z""",-0.05,5
"""2021-02-25T09:15:48.100Z""",0,5
"""2021-02-25T09:15:57.029Z""",-0.02,5
"""2021-02-25T09:16:03.094Z""",0.01,5
"""2021-02-25T09:16:12.007Z""",-0.02,5
"""2021-02-25T09:16:18.106Z""",-0.02,5
"""2021-02-25T09:16:24.064Z""",-0.02,5
"""2021-02-25T09:16:30.079Z""",-0.02,5
"""2021-02-25T09:16:36.052Z""",-0.02,5
"""2021-02-25T09:16:42.076Z""",-0.02,5
"""2021-02-25T09:16:48.136Z""",-0.04,5
"""2021-02-25T09:16:57.027Z""",-0.02,5
"""2021-02-25T09:17:06.156Z""",-0.06,5.1
"""2021-02-25T09:17:15.071Z""",-0.01,5
"""2021-02-25T09:17:21.134Z""",-0.07,5.1
"""2021-02-25T09:17:30.091Z""",-0.07,5.1
"""2021-02-25T09:17:36.160Z""",-0.04,5
"""2021-02-25T09:17:45.094Z""",-0.07,5.1
"""2021-02-25T09:17:54.080Z""",-0.07,5.1
"""2021-02-25T09:18:00.122Z""",-0.07,5.1
"""2021-02-25T09:18:07.112Z""",-0.07,5.1
"""2021-02-25T09:18:12.609Z""",-0.07,5.1
"""2021-02-25T09:18:18.252Z""",-0.07,5.1
"""2021-02-25T09:18:28.256Z""",-0.07,5.1
"""2021-02-25T09:18:33.657Z""",-0.08,5.1
"""2021-02-25T09:18:39.648Z""",-0.07,5.1
"""2021-02-25T09:18:46.103Z""",-0.07,5.1
"""2021-02-25T09:18:54.619Z""",-0.08,5.1
"""2021-02-25T09:19:00.283Z""",-0.08,5.1
"""2021-02-25T09:19:09.217Z""",-0.11,5.3
"""2021-02-25T09:19:15.518Z""",-0.08,5.1
"""2021-02-25T09:19:21.305Z""",-0.08,5.1
"""2021-02-25T09:19:27.163Z""",-0.08,5.1
"""2021-02-25T09:19:37.732Z""",-0.08,5.1
"""2021-02-25T09:19:47.605Z""",0.07,5.1
"""2021-02-25T09:19:53.273Z""",0.08,5.1
"""2021-02-25T09:20:00.800Z""",0.07,5.1
"""2021-02-25T09:20:06.557Z""",0.08,5.1
"""2021-02-25T09:20:12.489Z""",0.08,5.1
"""2021-02-25T09:20:18.515Z""",0.06,5.1
"""2021-02-25T09:20:29.814Z""",0.06,5.1
"""2021-02-25T09:20:35.916Z""",0.06,5.1
"""2021-02-25T09:20:39.613Z""",0.04,5
"""2021-02-25T09:20:49.589Z""",0.13,5.3
"""2021-02-25T09:20:57.987Z""",0.1,5.2
"""2021-02-25T09:21:03.609Z""",0.1,5.2
"""2021-02-25T09:21:12.513Z""",0.1,5.2
"""2021-02-25T09:21:21.448Z""",0.1,5.2
"""2021-02-25T09:21:30.624Z""",0.09,5.2
"""2021-02-25T09:21:39.492Z""",0.09,5.2
"""2021-02-25T09:21:48.525Z""",0.09,5.2
"""2021-02-25T09:21:57.574Z""",0.09,5.2
"""2021-02-25T09:22:03.635Z""",0.09,5.2
"""2021-02-25T09:22:10.015Z""",0.09,5.2
"""2021-02-25T09:22:15.647Z""",0.09,5.2
"""2021-02-25T09:22:21.549Z""",0.14,5.4
"""2021-02-25T09:22:30.608Z""",0.07,5.1
"""2021-02-25T09:22:39.629Z""",0.14,5.4
"""2021-02-25T09:22:48.867Z""",0.14,5.4
"""2021-02-25T09:22:54.654Z""",0.08,5.1
"""2021-02-25T09:23:00.699Z""",0.14,5.4
"""2021-02-25T09:23:06.966Z""",0.14,5.4
"""2021-02-25T09:23:15.619Z""",0.14,5.4
"""2021-02-25T09:23:21.644Z""",0.14,5.4
"""2021-02-25T09:23:27.569Z""",0.14,5.4
"""2021-02-25T09:23:33.618Z""",0.1,5.2
"""2021-02-25T09:23:39.599Z""",0.14,5.4
"""2021-02-25T09:23:49.274Z""",0.14,5.4
"""2021-02-25T09:23:57.783Z""",0.14,5.4
"""2021-02-25T09:24:03.652Z""",0.15,5.5
"""2021-02-25T09:24:12.685Z""",0.15,5.5
"""2021-02-25T09:24:18.610Z""",0.15,5.5
"""2021-02-25T09:24:27.784Z""",0.15,5.5
"""2021-02-25T09:24:33.550Z""",0.15,5.5
"""2021-02-25T09:24:39.652Z""",0.15,5.5
"""2021-02-25T09:24:48.765Z""",0.15,5.5
"""2021-02-25T09:24:57.639Z""",0.17,5.6
"""2021-02-25T09:25:07.106Z""",0.15,5.5
"""2021-02-25T09:25:13.092Z""",0.15,5.5
"""2021-02-25T09:25:18.997Z""",0.15,5.5
"""2021-02-25T09:25:25.805Z""",0.22,6
"""2021-02-25T09:25:33.925Z""",0.22,6
"""2021-02-25T09:25:44.010Z""",0,5
"""2021-02-25T09:25:49.346Z""",0.03,5
"""2021-02-25T09:25:58.877Z""",0.01,5
"""2021-02-25T09:26:06.643Z""",-0.02,5
"""2021-02-25T09:26:12.846Z""",-0.02,5
"""2021-02-25T09:26:18.537Z""",-0.02,5
"""2021-02-25T09:26:29.078Z""",-0.02,5
"""2021-02-25T09:26:35.042Z""",0.01,5
"""2021-02-25T09:26:42.701Z""",-0.02,5
"""2021-02-25T09:26:48.360Z""",-0.04,5
"""2021-02-25T09:26:57.310Z""",-0.02,5
"""2021-02-25T09:27:03.311Z""",-0.02,5
"""2021-02-25T09:27:12.286Z""",-0.01,5
"""2021-02-25T09:27:18.318Z""",-0.01,5
"""2021-02-25T09:27:29.235Z""",-0.04,5
"""2021-02-25T09:27:37.090Z""",-0.04,5
"""2021-02-25T09:27:42.674Z""",-0.07,5.1
"""2021-02-25T09:28:03.040Z""",-0.07,5.1
"""2021-02-25T09:28:09.002Z""",-0.07,5.1
"""2021-02-25T09:28:18.072Z""",-0.07,5.1
"""2021-02-25T09:28:26.971Z""",-0.07,5.1
"""2021-02-25T09:28:36.030Z""",-0.07,5.1
"""2021-02-25T09:28:45.051Z""",-0.07,5.1
"""2021-02-25T09:28:54.039Z""",-0.07,5.1
"""2021-02-25T09:29:03.084Z""",-0.08,5.1
"""2021-02-25T09:29:09.156Z""",-0.07,5.1
"""2021-02-25T09:29:18.070Z""",-0.11,5.3
"""2021-02-25T09:29:24.033Z""",0.08,5.1
"""2021-02-25T09:29:33.009Z""",0.09,5.2
"""2021-02-25T09:29:42.185Z""",0.09,5.2
"""2021-02-25T09:29:51.062Z""",0.09,5.2
"""2021-02-25T09:30:00.005Z""",0.09,5.2
"""2021-02-25T09:30:08.998Z""",0.13,5.3
"""2021-02-25T09:30:18.128Z""",0.13,5.3
"""2021-02-25T09:30:24.694Z""",0.12,5.3
"""2021-02-25T09:30:34.619Z""",0.1,5.2
"""2021-02-25T09:30:39.519Z""",0.1,5.2
"""2021-02-25T09:30:48.406Z""",0.1,5.2
"""2021-02-25T09:30:54.177Z""",0.1,5.2
"""2021-02-25T09:31:02.823Z""",0.09,5.2
"""2021-02-25T09:31:12.105Z""",0.11,5.2
"""2021-02-25T09:31:20.805Z""",0.13,5.3
"""2021-02-25T09:31:29.660Z""",0.14,5.4
"""2021-02-25T09:31:39.076Z""",0.14,5.4
"""2021-02-25T09:31:48.016Z""",0.14,5.4
"""2021-02-25T09:31:57.003Z""",0.14,5.4
"""2021-02-25T09:32:02.935Z""",0.14,5.4
"""2021-02-25T09:32:11.773Z""",0.14,5.4
"""2021-02-25T09:32:17.722Z""",0.14,5.4
"""2021-02-25T09:32:23.703Z""",0.17,5.6
"""2021-02-25T09:32:32.985Z""",0.17,5.6
"""2021-02-25T09:32:38.882Z""",0.17,5.6
"""2021-02-25T09:32:47.886Z""",0.15,5.5
"""2021-02-25T09:32:56.718Z""",0.15,5.5
"""2021-02-25T09:33:02.967Z""",0.15,5.5
"""2021-02-25T09:33:11.900Z""",0.17,5.6
"""2021-02-25T09:33:17.757Z""",0.17,5.6
"""2021-02-25T09:33:23.692Z""",0.17,5.6
"""2021-02-25T09:33:29.749Z""",0.15,5.5
"""2021-02-25T09:33:38.638Z""",0.15,5.5
"""2021-02-25T09:33:45.071Z""",0.15,5.5
"""2021-02-25T09:33:53.693Z""",0.15,5.5
"""2021-02-25T09:33:59.684Z""",0.22,6
"""2021-02-25T09:34:05.675Z""",0.15,5.5
"""2021-02-25T09:34:11.651Z""",0.22,6
"""2021-02-25T09:34:20.961Z""",0.22,6
"""2021-02-25T09:34:26.747Z""",0.22,6
"""2021-02-25T09:34:35.752Z""",0.22,6
"""2021-02-25T09:34:45.489Z""",0.22,6
"""2021-02-25T09:34:50.886Z""",0.24,6.2
"""2021-02-25T09:34:59.672Z""",0.22,6
"""2021-02-25T09:35:05.669Z""",0.24,6.2
"""2021-02-25T09:35:14.677Z""",0.24,6.2
"""2021-02-25T09:35:23.795Z""",0.24,6.2
"""2021-02-25T09:35:32.779Z""",0.24,6.2
"""2021-02-25T09:35:41.907Z""",0.24,6.2
"""2021-02-25T09:35:48.567Z""",0.24,6.2
"""2021-02-25T09:35:53.988Z""",0.22,6
"""2021-02-25T09:36:00.267Z""",0.24,6.2
"""2021-02-25T09:36:08.724Z""",0.24,6.2
"""2021-02-25T09:36:14.665Z""",0.26,6.4
"""2021-02-25T09:36:20.728Z""",0.26,6.4
"""2021-02-25T09:36:26.629Z""",0.26,6.4
"""2021-02-25T09:36:35.703Z""",0.26,6.4
"""2021-02-25T09:36:45.375Z""",0.26,6.4
"""2021-02-25T09:36:50.789Z""",0.26,6.4
"""2021-02-25T09:36:56.783Z""",0.26,6.4
"""2021-02-25T09:37:05.784Z""",0.26,6.4
"""2021-02-25T09:37:14.918Z""",0.26,6.4
"""2021-02-25T09:37:20.862Z""",0.31,7
"""2021-02-25T09:37:26.740Z""",0.31,7
"""2021-02-25T09:37:35.664Z""",0.26,6.4
"""2021-02-25T09:37:41.746Z""",0.31,7
"""2021-02-25T09:37:50.828Z""",0.26,6.4
"""2021-02-25T09:37:56.760Z""",0.31,7
"""2021-02-25T09:38:05.737Z""",0.31,7
"""2021-02-25T09:38:14.704Z""",0.28,6.7
"""2021-02-25T09:38:23.889Z""",0.31,7
"""2021-02-25T09:38:29.852Z""",0.31,7
"""2021-02-25T09:38:38.680Z""",0.31,7
"""2021-02-25T09:38:44.697Z""",0.29,6.7
"""2021-02-25T09:38:53.748Z""",0.31,7
"""2021-02-25T09:38:59.694Z""",0.31,7
"""2021-02-25T09:39:08.676Z""",0.31,7
"""2021-02-25T09:39:17.977Z""",0.33,7.2
"""2021-02-25T09:39:22.652Z""",0.63,13.4
"""2021-02-25T09:39:31.587Z""",0.63,13.4
"""2021-02-25T09:39:37.670Z""",0.63,13.4
"""2021-02-25T09:39:46.649Z""",0.63,13.3
"""2021-02-25T09:39:55.845Z""",0.63,13.3
"""2021-02-25T09:40:04.754Z""",0.62,13.1
"""2021-02-25T09:40:13.825Z""",0.63,13.3
"""2021-02-25T09:40:22.991Z""",0.63,13.3
"""2021-02-25T09:40:28.651Z""",0.63,13.2
"""2021-02-25T09:40:37.660Z""",0.63,13.2
"""2021-02-25T09:40:48.293Z""",0.66,14.2
"""2021-02-25T09:40:53.186Z""",0.66,14.2
"""2021-02-25T09:40:58.864Z""",0.66,14.2
"""2021-02-25T09:41:09.151Z""",0.66,14.2
"""2021-02-25T09:41:15.299Z""",0.66,14.2
"""2021-02-25T09:41:19.626Z""",0.66,14.2
"""2021-02-25T09:41:25.694Z""",0.65,14
"""2021-02-25T09:41:34.592Z""",0.66,14.2
"""2021-02-25T09:41:40.645Z""",0.66,14.2
"""2021-02-25T09:41:46.692Z""",0.66,14.2
"""2021-02-25T09:41:55.635Z""",0.65,13.9
"""2021-02-25T09:42:01.663Z""",0.66,14.1
"""2021-02-25T09:42:07.731Z""",0.66,14.1
"""2021-02-25T09:42:16.684Z""",0.66,14.1
"""2021-02-25T09:42:22.868Z""",0.66,14.1
"""2021-02-25T09:42:28.961Z""",0.66,14.1
"""2021-02-25T09:42:37.626Z""",0.7,15.2
"""2021-02-25T09:42:44.101Z""",0.66,14.1
"""2021-02-25T09:42:52.631Z""",0.66,14.1
"""2021-02-25T09:43:01.637Z""",0.66,14.1
"""2021-02-25T09:43:07.667Z""",0.66,14.1
"""2021-02-25T09:43:16.547Z""",0.65,13.9
"""2021-02-25T09:43:22.587Z""",0.66,14.1
"""2021-02-25T09:43:28.544Z""",0.69,15.1
"""2021-02-25T09:43:37.638Z""",0.66,14.1
"""2021-02-25T09:43:43.581Z""",0.69,15.1
"""2021-02-25T09:43:52.571Z""",0.69,15.1
"""2021-02-25T09:43:58.639Z""",0.69,15.1
"""2021-02-25T09:44:07.660Z""",0.68,14.9
"""2021-02-25T09:44:13.634Z""",0.69,15.1
"""2021-02-25T09:44:22.616Z""",0.69,15.1
"""2021-02-25T09:44:31.553Z""",0.69,15.1
"""2021-02-25T09:44:37.550Z""",0.68,14.8
"""2021-02-25T09:44:43.773Z""",0.69,15.1
"""2021-02-25T09:44:52.574Z""",0.69,15.1
"""2021-02-25T09:44:58.624Z""",0.69,15
"""2021-02-25T09:45:07.672Z""",0.69,15
"""2021-02-25T09:45:13.920Z""",0.69,15.1
"""2021-02-25T09:45:22.614Z""",0.73,16.1
"""2021-02-25T09:45:28.567Z""",0.68,14.8
"""2021-02-25T09:45:37.646Z""",0.73,16.1
"""2021-02-25T09:45:43.674Z""",0.73,16.1
"""2021-02-25T09:45:49.602Z""",0.73,16.1
"""2021-02-25T09:45:58.668Z""",0.72,15.8
"""2021-02-25T09:46:04.609Z""",0.73,16.1
"""2021-02-25T09:46:10.663Z""",0.73,16.1
"""2021-02-25T09:46:19.618Z""",0.73,16.1
"""2021-02-25T09:46:28.675Z""",0.73,16.1
"""2021-02-25T09:46:34.663Z""",0.73,16.1
"""2021-02-25T09:46:40.662Z""",0.73,16.1
"""2021-02-25T09:46:46.600Z""",0.73,16.1
"""2021-02-25T09:46:55.644Z""",0.73,16.1
"""2021-02-25T09:47:01.545Z""",0.73,16.1
"""2021-02-25T09:47:10.582Z""",0.73,16.1
"""2021-02-25T09:47:19.603Z""",0.75,16.9
"""2021-02-25T09:47:25.594Z""",0.73,16.1
"""2021-02-25T09:47:34.668Z""",0.73,16.1
"""2021-02-25T09:47:40.604Z""",0.73,16.1
"""2021-02-25T09:47:49.669Z""",0.71,15.7
"""2021-02-25T09:47:55.633Z""",0.73,16.1
"""2021-02-25T09:48:04.584Z""",0.72,16
"""2021-02-25T09:48:10.829Z""",0.72,15.8
"""2021-02-25T09:48:19.935Z""",0.73,16.1
"""2021-02-25T09:48:25.893Z""",0.76,17.2
"""2021-02-25T09:48:35.240Z""",0.72,16
"""2021-02-25T09:48:41.142Z""",0.76,17.2
"""2021-02-25T09:48:49.888Z""",0.76,17.2
"""2021-02-25T09:48:56.274Z""",0.72,16
"""2021-02-25T09:49:01.794Z""",0.72,16
"""2021-02-25T09:49:10.669Z""",0.75,16.8
"""2021-02-25T09:49:16.695Z""",0.76,17.2
"""2021-02-25T09:49:23.954Z""",0.45,9.2
"""2021-02-25T09:49:32.911Z""",0.19,5.7
"""2021-02-25T09:49:41.851Z""",0.25,6.3
"""2021-02-25T09:49:50.803Z""",0.26,6.4
"""2021-02-25T09:49:56.761Z""",0.23,6.1
"""2021-02-25T09:50:02.944Z""",0.23,6.1
"""2021-02-25T09:50:11.742Z""",0.25,6.3
"""2021-02-25T09:50:17.797Z""",0.25,6.3
"""2021-02-25T09:50:23.879Z""",0.25,6.3
"""2021-02-25T09:50:32.887Z""",0.23,6.1
"""2021-02-25T09:50:38.851Z""",0.25,6.3
"""2021-02-25T09:50:48.130Z""",0.25,6.3
"""2021-02-25T09:50:53.776Z""",0.21,5.9
"""2021-02-25T09:51:02.986Z""",0.24,6.2
"""2021-02-25T09:51:08.918Z""",0.2,5.9
"""2021-02-25T09:51:17.881Z""",0.2,5.9
"""2021-02-25T09:51:23.809Z""",0.21,5.9
"""2021-02-25T09:51:32.767Z""",0.21,5.9
"""2021-02-25T09:51:38.786Z""",0.17,5.6
"""2021-02-25T09:51:44.737Z""",0.16,5.5
"""2021-02-25T09:51:53.862Z""",0.17,5.6
"""2021-02-25T09:52:02.936Z""",0.14,5.4
"""2021-02-25T09:52:08.828Z""",0.14,5.4
"""2021-02-25T09:52:18.990Z""",0.13,5.3
"""2021-02-25T09:52:25.065Z""",0.09,5.2
"""2021-02-25T09:52:31.380Z""",0.13,5.4
"""2021-02-25T09:52:39.959Z""",0.13,5.4
"""2021-02-25T09:52:46.141Z""",0.13,5.4
"""2021-02-25T09:52:55.080Z""",0.13,5.4
"""2021-02-25T09:53:04.659Z""",0.13,5.3
"""2021-02-25T09:53:12.109Z""",0.1,5.2
"""2021-02-25T09:53:21.341Z""",0.1,5.2
"""2021-02-25T09:53:27.291Z""",0.09,5.2
"""2021-02-25T09:53:35.772Z""",0.05,5.1
"""2021-02-25T09:53:41.767Z""",0.06,5.1
"""2021-02-25T09:53:48.229Z""",0.06,5.1
"""2021-02-25T09:53:57.107Z""",0.06,5.1
"""2021-02-25T09:54:05.927Z""",0.06,5.1
"""2021-02-25T09:54:14.729Z""",0.05,5
"""2021-02-25T09:54:23.830Z""",0.02,5
"""2021-02-25T09:54:33.401Z""",0.02,5
"""2021-02-25T09:54:42.059Z""",-0.01,5
"""2021-02-25T09:54:48.019Z""",0.02,5
"""2021-02-25T09:54:56.931Z""",-0.02,5
"""2021-02-25T09:55:06.006Z""",-0.02,5
"""2021-02-25T09:55:14.740Z""",-0.01,5
"""2021-02-25T09:55:20.947Z""",-0.01,5
"""2021-02-25T09:55:26.915Z""",-0.05,5.1
"""2021-02-25T09:55:36.238Z""",-0.06,5.1
"""2021-02-25T09:55:45.082Z""",-0.05,5.1
"""2021-02-25T09:55:53.823Z""",-0.05,5.1
"""2021-02-25T09:56:02.722Z""",-0.05,5.1
"""2021-02-25T09:56:08.746Z""",-0.05,5.1
"""2021-02-25T09:56:17.857Z""",-0.09,5.2
"""2021-02-25T09:56:26.799Z""",-0.09,5.2
"""2021-02-25T09:56:32.823Z""",-0.09,5.2
"""2021-02-25T09:56:42.176Z""",-0.09,5.2
"""2021-02-25T09:56:48.163Z""",-0.09,5.2
"""2021-02-25T09:56:57.252Z""",-0.09,5.2
"""2021-02-25T09:57:05.798Z""",-0.12,5.3
"""2021-02-25T09:57:12.279Z""",-0.12,5.3
"""2021-02-25T09:57:18.403Z""",-0.12,5.3
"""2021-02-25T09:57:26.983Z""",-0.13,5.4
"""2021-02-25T09:57:33.338Z""",-0.12,5.3
"""2021-02-25T09:57:39.179Z""",-0.12,5.3
"""2021-02-25T09:57:48.384Z""",-0.12,5.3
"""2021-02-25T09:57:57.327Z""",-0.15,5.5
"""2021-02-25T09:58:03.189Z""",-0.13,5.4
"""2021-02-25T09:58:08.901Z""",-0.15,5.5
"""2021-02-25T09:58:17.671Z""",-0.13,5.4
"""2021-02-25T09:58:27.061Z""",-0.13,5.4
"""2021-02-25T09:58:36.147Z""",-0.16,5.5
"""2021-02-25T09:58:44.887Z""",-0.19,5.8
"""2021-02-25T09:58:50.739Z""",-0.19,5.8
"""2021-02-25T09:59:00.009Z""",-0.19,5.8
"""2021-02-25T09:59:05.778Z""",-0.19,5.8
"""2021-02-25T09:59:15.027Z""",-0.19,5.8
"""2021-02-25T09:59:21.175Z""",-0.19,5.8
"""2021-02-25T09:59:26.856Z""",-0.19,5.8
"""2021-02-25T09:59:36.768Z""",-0.23,6.1
"""2021-02-25T09:59:42.763Z""",-0.23,6.1
"""2021-02-25T09:59:51.890Z""",-0.21,5.9
"""2021-02-25T10:00:00.966Z""",-0.23,6.1
"""2021-02-25T10:00:09.817Z""",-0.23,6.1
"""2021-02-25T10:00:18.896Z""",-0.23,6.1
"""2021-02-25T10:00:24.911Z""",-0.23,6.1
"""2021-02-25T10:00:29.681Z""",-0.24,6.2
"""2021-02-25T10:00:38.677Z""",-0.28,6.6
"""2021-02-25T10:00:47.696Z""",-0.24,6.2
"""2021-02-25T10:00:53.754Z""",-0.24,6.2
"""2021-02-25T10:00:59.787Z""",-0.24,6.2
"""2021-02-25T10:01:08.842Z""",-0.24,6.2
"""2021-02-25T10:01:14.866Z""",-0.24,6.2
"""2021-02-25T10:01:20.825Z""",-0.24,6.2
"""2021-02-25T10:01:29.792Z""",-0.28,6.6
"""2021-02-25T10:01:38.719Z""",-0.24,6.2
"""2021-02-25T10:01:44.746Z""",-0.24,6.2
"""2021-02-25T10:01:50.744Z""",-0.24,6.2
"""2021-02-25T10:02:00.982Z""",-0.28,6.6
"""2021-02-25T10:02:06.049Z""",-0.24,6.2
"""2021-02-25T10:02:12.152Z""",-0.31,6.9
"""2021-02-25T10:02:21.223Z""",-0.24,6.2
"""2021-02-25T10:02:27.115Z""",-0.24,6.2
"""2021-02-25T10:02:36.225Z""",-0.31,6.9
"""2021-02-25T10:02:41.878Z""",-0.31,6.9
"""2021-02-25T10:02:51.235Z""",-0.31,7
"""2021-02-25T10:02:59.826Z""",-0.31,7
"""2021-02-25T10:03:05.918Z""",-0.31,7
"""2021-02-25T10:03:15.130Z""",-0.31,7
"""2021-02-25T10:03:24.147Z""",-0.31,6.9
"""2021-02-25T10:03:32.850Z""",-0.34,7.4
"""2021-02-25T10:03:38.815Z""",-0.31,7
"""2021-02-25T10:03:44.900Z""",-0.31,7
"""2021-02-25T10:03:54.077Z""",-0.32,7.2
"""2021-02-25T10:04:02.965Z""",-0.34,7.5
"""2021-02-25T10:04:08.763Z""",-0.34,7.5
"""2021-02-25T10:04:14.741Z""",-0.34,7.4
"""2021-02-25T10:04:23.896Z""",-0.34,7.5
"""2021-02-25T10:04:33.023Z""",-0.32,7.2
"""2021-02-25T10:04:41.915Z""",-0.34,7.5
"""2021-02-25T10:04:50.915Z""",-0.32,7.2
"""2021-02-25T10:04:56.649Z""",-0.32,7.1
"""2021-02-25T10:05:05.702Z""",-0.32,7.1
"""2021-02-25T10:05:15.325Z""",-0.33,7.2
"""2021-02-25T10:05:21.111Z""",-0.35,7.6
"""2021-02-25T10:05:30.148Z""",-0.32,7.1
"""2021-02-25T10:05:36.087Z""",-0.35,7.6
"""2021-02-25T10:05:45.258Z""",-0.35,7.6
"""2021-02-25T10:05:53.905Z""",-0.36,7.7
"""2021-02-25T10:06:03.043Z""",-0.35,7.6
"""2021-02-25T10:06:08.935Z""",-0.35,7.6
"""2021-02-25T10:06:17.772Z""",-0.35,7.6
"""2021-02-25T10:06:24.036Z""",-0.35,7.6
"""2021-02-25T10:06:32.843Z""",-0.39,8.2
"""2021-02-25T10:06:39.002Z""",-0.35,7.6
"""2021-02-25T10:06:47.681Z""",-0.36,7.6
"""2021-02-25T10:06:54.138Z""",-0.35,7.6
"""2021-02-25T10:07:03.162Z""",-0.39,8.2
"""2021-02-25T10:07:12.365Z""",-0.36,7.6
"""2021-02-25T10:07:17.725Z""",-0.36,7.7
"""2021-02-25T10:07:26.738Z""",-0.43,8.8
"""2021-02-25T10:07:33.435Z""",-0.36,7.6
"""2021-02-25T10:07:39.230Z""",-0.36,7.7
"""2021-02-25T10:07:45.189Z""",-0.42,8.7
"""2021-02-25T10:07:53.704Z""",-0.43,8.9
"""2021-02-25T10:08:03.056Z""",-0.42,8.7
"""2021-02-25T10:08:08.797Z""",-0.42,8.7
"""2021-02-25T10:08:18.219Z""",-0.36,7.7
"""2021-02-25T10:08:24.028Z""",-0.43,8.9
"""2021-02-25T10:08:30.070Z""",-0.42,8.7
"""2021-02-25T10:08:38.936Z""",-0.42,8.8
"""2021-02-25T10:08:44.685Z""",-0.42,8.7
"""2021-02-25T10:08:53.968Z""",-0.43,8.8
"""2021-02-25T10:09:02.751Z""",-0.42,8.8
"""2021-02-25T10:09:08.792Z""",-0.42,8.8
"""2021-02-25T10:09:15.239Z""",-0.42,8.8
"""2021-02-25T10:09:23.914Z""",-0.42,8.8
"""2021-02-25T10:09:30.170Z""",-0.2,5.8
"""2021-02-25T10:09:39.181Z""",-0.23,6.1
"""2021-02-25T10:09:48.197Z""",-0.19,5.8
"""2021-02-25T10:09:57.058Z""",-0.19,5.7
"""2021-02-25T10:10:06.260Z""",-0.19,5.7
"""2021-02-25T10:10:14.912Z""",-0.19,5.8
"""2021-02-25T10:10:21.081Z""",-0.19,5.7
"""2021-02-25T10:10:29.939Z""",-0.19,5.7
"""2021-02-25T10:10:39.165Z""",-0.18,5.7
"""2021-02-25T10:10:44.769Z""",-0.21,5.9
"""2021-02-25T10:10:50.817Z""",-0.21,5.9
"""2021-02-25T10:10:59.965Z""",-0.14,5.4
"""2021-02-25T10:11:06.175Z""",-0.14,5.4
"""2021-02-25T10:11:14.776Z""",-0.14,5.4
"""2021-02-25T10:11:20.725Z""",-0.14,5.4
"""2021-02-25T10:11:26.736Z""",-0.14,5.4
"""2021-02-25T10:11:35.661Z""",-0.18,5.6
"""2021-02-25T10:11:42.124Z""",-0.14,5.4
"""2021-02-25T10:11:50.983Z""",-0.14,5.4
"""2021-02-25T10:12:00.080Z""",-0.11,5.2
"""2021-02-25T10:12:08.909Z""",-0.11,5.2
"""2021-02-25T10:12:17.698Z""",-0.11,5.2
"""2021-02-25T10:12:26.633Z""",-0.11,5.2
"""2021-02-25T10:12:35.820Z""",-0.06,5.1
"""2021-02-25T10:12:42.013Z""",-0.13,5.3
"""2021-02-25T10:12:47.715Z""",-0.13,5.3
"""2021-02-25T10:12:56.628Z""",-0.08,5.1
"""2021-02-25T10:13:05.771Z""",-0.06,5.1
"""2021-02-25T10:13:15.131Z""",-0.06,5.1
"""2021-02-25T10:13:20.924Z""",-0.06,5.1
"""2021-02-25T10:13:30.360Z""",-0.06,5.1
"""2021-02-25T10:13:39.076Z""",-0.03,5
"""2021-02-25T10:13:47.718Z""",-0.03,5
"""2021-02-25T10:13:53.677Z""",-0.03,5
"""2021-02-25T10:14:02.682Z""",-0.03,5
"""2021-02-25T10:14:09.860Z""",-0.02,5
"""2021-02-25T10:14:17.889Z""",-0.03,5
"""2021-02-25T10:14:27.737Z""",-0.02,5
"""2021-02-25T10:14:34.061Z""",-0.02,5
"""2021-02-25T10:14:40.806Z""",-0.02,5
"""2021-02-25T10:14:48.258Z""",-0.02,5
"""2021-02-25T10:14:55.422Z""",-0.02,5
"""2021-02-25T10:15:01.343Z""",-0.02,5
"""2021-02-25T10:15:08.789Z""",0.04,5
"""2021-02-25T10:15:17.701Z""",0.01,5
"""2021-02-25T10:15:24.737Z""",-0.19,5.7
"""2021-02-25T10:15:29.813Z""",-0.18,5.7
"""2021-02-25T10:15:38.708Z""",-0.15,5.5
