time,T_Luar,H_Luar
"""2021-02-25T10:40:15.280Z""",30.7,84.8
"""2021-02-25T10:40:18.277Z""",30.7,86.1
"""2021-02-25T10:40:21.318Z""",30.7,86.1
"""2021-02-25T10:40:24.280Z""",30.7,86.1
"""2021-02-25T10:40:27.277Z""",30.7,86.1
"""2021-02-25T10:40:30.280Z""",30.7,85.2
"""2021-02-25T10:40:33.278Z""",30.7,86.1
"""2021-02-25T10:40:36.280Z""",30.7,86.1
"""2021-02-25T10:40:39.277Z""",30.7,86
"""2021-02-25T10:40:42.281Z""",30.8,86.2
"""2021-02-25T10:40:45.277Z""",30.8,86.2
"""2021-02-25T10:40:48.281Z""",30.7,86.1
"""2021-02-25T10:40:51.279Z""",30.8,86.2
"""2021-02-25T10:40:54.277Z""",30.8,86.2
"""2021-02-25T10:40:57.280Z""",30.8,85
"""2021-02-25T10:41:00.279Z""",30.8,86.3
"""2021-02-25T10:41:03.283Z""",30.8,85.1
"""2021-02-25T10:41:06.277Z""",30.8,86.2
"""2021-02-25T10:41:09.279Z""",30.8,86.3
"""2021-02-25T10:41:12.280Z""",30.8,86.3
"""2021-02-25T10:41:15.277Z""",30.8,86.3
"""2021-02-25T10:41:18.280Z""",30.8,86.2
"""2021-02-25T10:41:21.278Z""",30.8,85
"""2021-02-25T10:41:24.277Z""",30.8,86.3
"""2021-02-25T10:41:27.281Z""",30.8,86.2
"""2021-02-25T10:41:30.280Z""",30.8,84.8
"""2021-02-25T10:41:33.278Z""",30.8,86.2
"""2021-02-25T10:41:36.293Z""",30.8,86.2
"""2021-02-25T10:41:39.278Z""",30.8,86.2
"""2021-02-25T10:41:42.280Z""",30.8,86.2
"""2021-02-25T10:41:45.281Z""",30.8,86.1
"""2021-02-25T10:41:48.278Z""",30.8,86
"""2021-02-25T10:41:51.279Z""",30.8,85.3
"""2021-02-25T10:41:54.280Z""",30.8,86
"""2021-02-25T10:41:57.278Z""",30.8,86
"""2021-02-25T10:42:00.279Z""",30.8,84.7
"""2021-02-25T10:42:03.279Z""",30.8,84.7
"""2021-02-25T10:42:06.279Z""",30.8,84.7
"""2021-02-25T10:42:09.277Z""",30.8,84.7
"""2021-02-25T10:42:12.280Z""",30.8,86.1
"""2021-02-25T10:42:15.279Z""",30.8,86
"""2021-02-25T10:42:18.277Z""",30.8,86
"""2021-02-25T10:42:21.281Z""",30.8,86.1
"""2021-02-25T10:42:24.277Z""",30.8,84.9
"""2021-02-25T10:42:27.280Z""",30.8,86.1
"""2021-02-25T10:42:30.281Z""",30.8,86.1
"""2021-02-25T10:42:33.277Z""",30.8,86.1
"""2021-02-25T10:42:36.279Z""",30.8,86
"""2021-02-25T10:42:39.280Z""",30.8,86
"""2021-02-25T10:42:42.279Z""",30.8,84.8
"""2021-02-25T10:42:45.280Z""",30.8,86.1
"""2021-02-25T10:42:48.276Z""",30.8,86.1
"""2021-02-25T10:42:51.279Z""",30.8,86.1
"""2021-02-25T10:42:54.276Z""",30.8,86.1
"""2021-02-25T10:42:57.279Z""",30.8,86.1
"""2021-02-25T10:43:00.288Z""",30.8,86.1
"""2021-02-25T10:43:03.278Z""",30.8,86.1
"""2021-02-25T10:43:06.280Z""",30.8,86
"""2021-02-25T10:43:09.280Z""",30.8,86
"""2021-02-25T10:43:12.283Z""",30.8,85.1
"""2021-02-25T10:43:15.279Z""",30.8,86
"""2021-02-25T10:43:18.277Z""",30.8,86
"""2021-02-25T10:43:21.278Z""",30.8,86
"""2021-02-25T10:43:24.279Z""",30.8,86.1
"""2021-02-25T10:43:27.277Z""",30.8,86
"""2021-02-25T10:43:30.281Z""",30.8,86
"""2021-02-25T10:43:33.277Z""",30.8,86.1
"""2021-02-25T10:43:36.280Z""",30.8,84.8
"""2021-02-25T10:43:39.279Z""",30.8,84.8
"""2021-02-25T10:43:42.277Z""",30.8,86.1
"""2021-02-25T10:43:45.281Z""",30.8,86.2
"""2021-02-25T10:43:48.277Z""",30.8,86.3
"""2021-02-25T10:43:51.276Z""",30.8,85.2
"""2021-02-25T10:43:54.278Z""",30.8,86.5
"""2021-02-25T10:43:57.279Z""",30.8,86.5
"""2021-02-25T10:44:00.280Z""",30.8,86.4
"""2021-02-25T10:44:03.287Z""",30.8,84.9
"""2021-02-25T10:44:06.282Z""",30.8,86.2
"""2021-02-25T10:44:09.278Z""",30.8,86.1
"""2021-02-25T10:44:12.277Z""",30.8,86.1
"""2021-02-25T10:44:15.280Z""",30.8,86.1
"""2021-02-25T10:44:18.279Z""",30.8,86.1
"""2021-02-25T10:44:21.277Z""",30.8,84.9
"""2021-02-25T10:44:24.280Z""",30.8,84.9
"""2021-02-25T10:44:27.279Z""",30.8,86.2
"""2021-02-25T10:44:30.277Z""",30.8,86.2
"""2021-02-25T10:44:33.278Z""",30.8,85.3
"""2021-02-25T10:44:36.279Z""",30.8,86.1
"""2021-02-25T10:44:39.276Z""",30.8,84.9
"""2021-02-25T10:44:42.287Z""",30.8,86.3
"""2021-02-25T10:44:45.277Z""",30.8,85.1
"""2021-02-25T10:44:48.280Z""",30.8,86.3
"""2021-02-25T10:44:51.276Z""",30.8,86.3
"""2021-02-25T10:44:54.279Z""",30.8,86.3
"""2021-02-25T10:44:57.279Z""",30.8,86.2
"""2021-02-25T10:45:00.276Z""",30.8,84.8
"""2021-02-25T10:45:03.279Z""",30.8,86.1
"""2021-02-25T10:45:06.280Z""",30.8,86
"""2021-02-25T10:45:09.277Z""",30.8,84.7
"""2021-02-25T10:45:12.276Z""",30.8,85.9
"""2021-02-25T10:45:15.276Z""",30.8,84.5
"""2021-02-25T10:45:18.279Z""",30.8,85.8
"""2021-02-25T10:45:21.278Z""",30.8,85.8
"""2021-02-25T10:45:24.277Z""",30.8,85.8
"""2021-02-25T10:45:27.280Z""",30.8,85.7
"""2021-02-25T10:45:30.276Z""",30.8,85.7
"""2021-02-25T10:45:33.280Z""",30.8,85.7
"""2021-02-25T10:45:36.276Z""",30.8,85.8
"""2021-02-25T10:45:39.279Z""",30.8,84.4
"""2021-02-25T10:45:42.277Z""",30.8,85.7
"""2021-02-25T10:45:45.276Z""",30.8,85.7
"""2021-02-25T10:45:48.278Z""",30.8,84.3
"""2021-02-25T10:45:51.278Z""",30.8,85.6
"""2021-02-25T10:45:54.278Z""",30.8,85
"""2021-02-25T10:45:57.278Z""",30.8,84.4
"""2021-02-25T10:46:00.275Z""",30.8,85.7
"""2021-02-25T10:46:03.278Z""",30.8,85.8
"""2021-02-25T10:46:06.276Z""",30.8,85.8
"""2021-02-25T10:46:09.276Z""",30.8,85.8
"""2021-02-25T10:46:12.278Z""",30.8,86.1
"""2021-02-25T10:46:15.276Z""",30.8,86.2
"""2021-02-25T10:46:18.281Z""",30.8,86.1
"""2021-02-25T10:46:21.279Z""",30.8,85.7
"""2021-02-25T10:46:24.276Z""",30.7,85.3
"""2021-02-25T10:46:27.279Z""",30.7,85.3
"""2021-02-25T10:46:30.280Z""",30.7,85.2
"""2021-02-25T10:46:33.276Z""",30.7,85.2
"""2021-02-25T10:46:36.278Z""",30.7,83.9
"""2021-02-25T10:46:39.276Z""",30.7,85.2
"""2021-02-25T10:46:42.283Z""",30.7,84
"""2021-02-25T10:46:45.278Z""",30.7,84.1
"""2021-02-25T10:46:48.279Z""",30.7,84.2
"""2021-02-25T10:46:51.277Z""",30.7,85.5
"""2021-02-25T10:46:54.280Z""",30.7,85.6
"""2021-02-25T10:46:57.282Z""",30.7,84.2
"""2021-02-25T10:47:00.276Z""",30.7,85.6
"""2021-02-25T10:47:03.283Z""",30.7,84.3
"""2021-02-25T10:47:06.283Z""",30.7,85.6
"""2021-02-25T10:47:09.276Z""",30.7,84.4
"""2021-02-25T10:47:12.280Z""",30.7,85.7
"""2021-02-25T10:47:15.278Z""",30.7,84.8
"""2021-02-25T10:47:18.279Z""",30.7,85.7
"""2021-02-25T10:47:21.277Z""",30.7,85.8
"""2021-02-25T10:47:24.277Z""",30.7,85.8
"""2021-02-25T10:47:27.279Z""",30.7,84.4
"""2021-02-25T10:47:30.279Z""",30.7,85.7
"""2021-02-25T10:47:33.276Z""",30.7,84.4
"""2021-02-25T10:47:36.278Z""",30.7,85.7
"""2021-02-25T10:47:39.278Z""",30.7,85.6
"""2021-02-25T10:47:42.277Z""",30.7,85.6
"""2021-02-25T10:47:45.280Z""",30.7,85.6
"""2021-02-25T10:47:48.276Z""",30.7,85.5
"""2021-02-25T10:47:51.278Z""",30.7,85.5
"""2021-02-25T10:47:54.276Z""",30.7,85.6
"""2021-02-25T10:47:57.278Z""",30.7,85.6
"""2021-02-25T10:48:00.279Z""",30.7,85.5
"""2021-02-25T10:48:03.277Z""",30.7,85.4
"""2021-02-25T10:48:06.281Z""",30.7,84.1
"""2021-02-25T10:48:09.280Z""",30.7,85.5
"""2021-02-25T10:48:12.276Z""",30.7,85.6
"""2021-02-25T10:48:15.280Z""",30.7,85.5
"""2021-02-25T10:48:18.276Z""",30.6,85.5
"""2021-02-25T10:48:21.277Z""",30.7,85.6
"""2021-02-25T10:48:24.276Z""",30.7,85.6
"""2021-02-25T10:48:27.279Z""",30.7,84.2
"""2021-02-25T10:48:30.279Z""",30.6,85.5
"""2021-02-25T10:48:33.277Z""",30.7,85.8
"""2021-02-25T10:48:36.278Z""",30.7,85
"""2021-02-25T10:48:39.279Z""",30.7,85.8
"""2021-02-25T10:48:42.275Z""",30.7,85.7
"""2021-02-25T10:48:45.278Z""",30.7,85.7
"""2021-02-25T10:48:48.276Z""",30.7,84.3
"""2021-02-25T10:48:51.278Z""",30.7,85.6
"""2021-02-25T10:48:54.277Z""",30.6,85.6
"""2021-02-25T10:48:57.278Z""",30.6,84.3
"""2021-02-25T10:49:00.278Z""",30.6,85.6
"""2021-02-25T10:49:03.277Z""",30.6,84.3
"""2021-02-25T10:49:06.279Z""",30.6,84.3
"""2021-02-25T10:49:09.278Z""",30.6,85.6
"""2021-02-25T10:49:12.275Z""",30.6,85.6
"""2021-02-25T10:49:15.278Z""",30.6,85.6
"""2021-02-25T10:49:18.278Z""",30.6,85.5
"""2021-02-25T10:49:21.276Z""",30.6,85.6
"""2021-02-25T10:49:24.278Z""",30.6,84.3
"""2021-02-25T10:49:27.278Z""",30.6,85.6
"""2021-02-25T10:49:30.275Z""",30.6,85.6
"""2021-02-25T10:49:33.275Z""",30.6,85.6
"""2021-02-25T10:49:36.275Z""",30.6,85.6
"""2021-02-25T10:49:39.277Z""",30.6,85.7
"""2021-02-25T10:49:42.283Z""",30.6,85.7
"""2021-02-25T10:49:45.275Z""",30.6,85.7
"""2021-02-25T10:49:48.277Z""",30.6,84.3
"""2021-02-25T10:49:51.291Z""",30.6,85.6
"""2021-02-25T10:49:54.279Z""",30.6,85.6
"""2021-02-25T10:49:57.277Z""",30.6,84.8
"""2021-02-25T10:50:00.276Z""",30.6,85.7
"""2021-02-25T10:50:03.287Z""",30.6,84.3
"""2021-02-25T10:50:06.280Z""",30.6,85.6
"""2021-02-25T10:50:09.279Z""",30.6,85.6
"""2021-02-25T10:50:12.275Z""",30.6,85.6
"""2021-02-25T10:50:15.277Z""",30.6,85.7
"""2021-02-25T10:50:18.279Z""",30.6,85.7
"""2021-02-25T10:50:21.276Z""",30.6,85.8
"""2021-02-25T10:50:24.278Z""",30.6,85.7
"""2021-02-25T10:50:27.276Z""",30.6,85.8
"""2021-02-25T10:50:30.276Z""",30.6,84.5
"""2021-02-25T10:50:33.286Z""",30.5,85.8
"""2021-02-25T10:50:36.277Z""",30.5,84.6
"""2021-02-25T10:50:39.278Z""",30.6,86.1
"""2021-02-25T10:50:42.275Z""",30.6,86
"""2021-02-25T10:50:45.276Z""",30.6,86.1
"""2021-02-25T10:50:48.276Z""",30.6,86.1
"""2021-02-25T10:50:51.276Z""",30.6,84.8
"""2021-02-25T10:50:54.277Z""",30.6,86.1
"""2021-02-25T10:50:57.275Z""",30.5,86.1
"""2021-02-25T10:51:00.278Z""",30.5,86.1
"""2021-02-25T10:51:03.289Z""",30.5,86.2
"""2021-02-25T10:51:06.275Z""",30.5,86.2
"""2021-02-25T10:51:09.278Z""",30.5,86.1
"""2021-02-25T10:51:12.275Z""",30.5,86.1
"""2021-02-25T10:51:15.274Z""",30.5,86.2
"""2021-02-25T10:51:18.277Z""",30.5,85.3
"""2021-02-25T10:51:21.275Z""",30.5,86.2
"""2021-02-25T10:51:24.277Z""",30.5,84.9
"""2021-02-25T10:51:27.278Z""",30.5,86.2
"""2021-02-25T10:51:30.277Z""",30.5,84.9
"""2021-02-25T10:51:33.277Z""",30.5,86.2
"""2021-02-25T10:51:36.277Z""",30.5,84.9
"""2021-02-25T10:51:39.278Z""",30.5,86.2
"""2021-02-25T10:51:42.276Z""",30.5,86.2
"""2021-02-25T10:51:45.275Z""",30.5,86.2
"""2021-02-25T10:51:48.277Z""",30.5,84.9
"""2021-02-25T10:51:51.275Z""",30.5,86.2
"""2021-02-25T10:51:54.277Z""",30.5,85
"""2021-02-25T10:51:57.279Z""",30.5,86.3
"""2021-02-25T10:52:00.275Z""",30.5,85
"""2021-02-25T10:52:03.278Z""",30.5,86.2
"""2021-02-25T10:52:06.274Z""",30.5,86.4
"""2021-02-25T10:52:09.279Z""",30.5,86.4
"""2021-02-25T10:52:12.276Z""",30.5,86.4
"""2021-02-25T10:52:15.274Z""",30.5,86.4
"""2021-02-25T10:52:18.278Z""",30.5,86.3
"""2021-02-25T10:52:21.275Z""",30.5,86.4
"""2021-02-25T10:52:24.279Z""",30.5,86.4
"""2021-02-25T10:52:27.277Z""",30.5,85.1
"""2021-02-25T10:52:30.275Z""",30.5,85.2
"""2021-02-25T10:52:33.277Z""",30.5,86.5
"""2021-02-25T10:52:36.277Z""",30.5,86.6
"""2021-02-25T10:52:39.276Z""",30.5,85.7
"""2021-02-25T10:52:42.277Z""",30.5,86.6
"""2021-02-25T10:52:45.276Z""",30.5,86.6
"""2021-02-25T10:52:48.277Z""",30.5,86.6
"""2021-02-25T10:52:51.276Z""",30.5,86.6
"""2021-02-25T10:52:54.274Z""",30.5,86.6
"""2021-02-25T10:52:57.277Z""",30.5,85.3
"""2021-02-25T10:53:00.281Z""",30.5,86.6
"""2021-02-25T10:53:03.284Z""",30.5,85.3
"""2021-02-25T10:53:06.281Z""",30.5,86.6
"""2021-02-25T10:53:09.275Z""",30.5,85.4
"""2021-02-25T10:53:12.281Z""",30.5,86.8
"""2021-02-25T10:53:15.277Z""",30.5,86.8
"""2021-02-25T10:53:18.276Z""",30.5,86.9
"""2021-02-25T10:53:21.279Z""",30.5,87
"""2021-02-25T10:53:24.283Z""",30.5,85.6
"""2021-02-25T10:53:27.276Z""",30.5,85.6
"""2021-02-25T10:53:30.280Z""",30.5,85.5
"""2021-02-25T10:53:33.274Z""",30.5,86.8
"""2021-02-25T10:53:36.277Z""",30.5,86.7
"""2021-02-25T10:53:39.276Z""",30.4,86.7
"""2021-02-25T10:53:42.277Z""",30.5,86.8
"""2021-02-25T10:53:45.278Z""",30.5,86.8
"""2021-02-25T10:53:48.276Z""",30.4,86.7
"""2021-02-25T10:53:51.275Z""",30.4,86.8
"""2021-02-25T10:53:54.274Z""",30.4,86.8
"""2021-02-25T10:53:57.277Z""",30.4,86.9
"""2021-02-25T10:54:00.278Z""",30.4,86.1
"""2021-02-25T10:54:03.275Z""",30.4,86.8
"""2021-02-25T10:54:06.281Z""",30.4,86.8
"""2021-02-25T10:54:09.277Z""",30.5,87
"""2021-02-25T10:54:12.275Z""",30.4,85.6
"""2021-02-25T10:54:15.278Z""",30.4,86.9
"""2021-02-25T10:54:18.276Z""",30.4,86.9
"""2021-02-25T10:54:21.274Z""",30.4,86.9
"""2021-02-25T10:54:24.276Z""",30.4,87
"""2021-02-25T10:54:27.276Z""",30.4,87
"""2021-02-25T10:54:30.274Z""",30.4,85.6
"""2021-02-25T10:54:33.276Z""",30.4,86.9
"""2021-02-25T10:54:36.274Z""",30.4,85.6
"""2021-02-25T10:54:39.277Z""",30.4,87
"""2021-02-25T10:54:42.275Z""",30.4,85.8
"""2021-02-25T10:54:45.276Z""",30.4,87.1
"""2021-02-25T10:54:48.276Z""",30.4,87.1
"""2021-02-25T10:54:51.274Z""",30.4,85.8
"""2021-02-25T10:54:54.277Z""",30.4,87.1
"""2021-02-25T10:54:57.279Z""",30.4,87.1
"""2021-02-25T10:55:00.274Z""",30.4,87.1
"""2021-02-25T10:55:03.281Z""",30.5,85.9
"""2021-02-25T10:55:06.279Z""",30.4,87.2
"""2021-02-25T10:55:09.274Z""",30.4,87.2
"""2021-02-25T10:55:12.279Z""",30.4,87.3
"""2021-02-25T10:55:15.276Z""",30.4,87.2
"""2021-02-25T10:55:18.274Z""",30.5,87.2
"""2021-02-25T10:55:21.276Z""",30.4,86.3
"""2021-02-25T10:55:24.274Z""",30.4,87.1
"""2021-02-25T10:55:27.277Z""",30.4,86
"""2021-02-25T10:55:30.273Z""",30.5,87.4
"""2021-02-25T10:55:33.277Z""",30.5,87.4
"""2021-02-25T10:55:36.276Z""",30.5,87.4
"""2021-02-25T10:55:39.274Z""",30.5,87.4
"""2021-02-25T10:55:42.276Z""",30.5,87.3
"""2021-02-25T10:55:45.275Z""",30.5,87.3
"""2021-02-25T10:55:48.274Z""",30.5,87.2
"""2021-02-25T10:55:51.276Z""",30.5,87.3
"""2021-02-25T10:55:54.277Z""",30.5,87.3
"""2021-02-25T10:55:57.274Z""",30.5,86
"""2021-02-25T10:56:00.276Z""",30.5,86
"""2021-02-25T10:56:03.276Z""",30.5,85.8
"""2021-02-25T10:56:06.274Z""",30.5,85.8
"""2021-02-25T10:56:09.276Z""",30.5,87.1
"""2021-02-25T10:56:12.273Z""",30.5,87.2
"""2021-02-25T10:56:15.276Z""",30.5,85.9
"""2021-02-25T10:56:18.277Z""",30.5,87.2
"""2021-02-25T10:56:21.273Z""",30.5,87.4
"""2021-02-25T10:56:24.273Z""",30.5,87.3
"""2021-02-25T10:56:27.275Z""",30.5,87.3
"""2021-02-25T10:56:30.273Z""",30.5,87.2
"""2021-02-25T10:56:33.275Z""",30.5,85.9
"""2021-02-25T10:56:36.278Z""",30.6,87.2
"""2021-02-25T10:56:39.275Z""",30.5,87.2
"""2021-02-25T10:56:42.275Z""",30.5,86.3
"""2021-02-25T10:56:45.277Z""",30.5,85.9
"""2021-02-25T10:56:48.278Z""",30.5,87.3
"""2021-02-25T10:56:51.275Z""",30.5,87.3
"""2021-02-25T10:56:54.277Z""",30.5,87.3
"""2021-02-25T10:56:57.276Z""",30.5,87.3
"""2021-02-25T10:57:00.274Z""",30.5,86
"""2021-02-25T10:57:03.276Z""",30.5,85.9
"""2021-02-25T10:57:06.276Z""",30.5,85.9
"""2021-02-25T10:57:09.273Z""",30.5,85.9
"""2021-02-25T10:57:12.274Z""",30.5,87.3
"""2021-02-25T10:57:15.274Z""",30.5,87.4
"""2021-02-25T10:57:18.273Z""",30.5,87.4
"""2021-02-25T10:57:21.277Z""",30.6,87.5
"""2021-02-25T10:57:24.274Z""",30.5,87.5
"""2021-02-25T10:57:27.274Z""",30.5,87.5
"""2021-02-25T10:57:30.276Z""",30.5,86.1
"""2021-02-25T10:57:33.276Z""",30.5,86.1
"""2021-02-25T10:57:36.274Z""",30.5,87.4
"""2021-02-25T10:57:39.276Z""",30.6,86.1
"""2021-02-25T10:57:42.275Z""",30.5,86.1
"""2021-02-25T10:57:45.274Z""",30.5,86.1
"""2021-02-25T10:57:48.276Z""",30.5,87.4
"""2021-02-25T10:57:51.274Z""",30.5,87.5
"""2021-02-25T10:57:54.290Z""",30.5,87.4
"""2021-02-25T10:57:57.274Z""",30.5,87.4
"""2021-02-25T10:58:00.276Z""",30.5,87.5
"""2021-02-25T10:58:03.276Z""",30.5,86.6
"""2021-02-25T10:58:06.274Z""",30.5,86.1
"""2021-02-25T10:58:09.277Z""",30.5,87.5
"""2021-02-25T10:58:12.273Z""",30.5,86.2
"""2021-02-25T10:58:15.276Z""",30.5,87.5
"""2021-02-25T10:58:18.276Z""",30.5,87.5
"""2021-02-25T10:58:21.273Z""",30.5,87.8
"""2021-02-25T10:58:24.278Z""",30.5,86.5
"""2021-02-25T10:58:27.278Z""",30.5,87.8
"""2021-02-25T10:58:30.274Z""",30.6,87.9
"""2021-02-25T10:58:33.276Z""",30.5,86.4
"""2021-02-25T10:58:36.273Z""",30.6,87.7
"""2021-02-25T10:58:39.275Z""",30.6,87.7
"""2021-02-25T10:58:42.274Z""",30.5,87.7
"""2021-02-25T10:58:45.273Z""",30.5,86.5
"""2021-02-25T10:58:48.276Z""",30.5,87.7
"""2021-02-25T10:58:51.274Z""",30.5,87.6
"""2021-02-25T10:58:54.276Z""",30.5,86.3
"""2021-02-25T10:58:57.278Z""",30.5,87.6
"""2021-02-25T10:59:00.274Z""",30.5,86.3
"""2021-02-25T10:59:03.279Z""",30.5,86.3
"""2021-02-25T10:59:06.273Z""",30.5,87.6
"""2021-02-25T10:59:09.274Z""",30.5,87.7
"""2021-02-25T10:59:12.277Z""",30.5,87.7
"""2021-02-25T10:59:15.274Z""",30.5,86.5
"""2021-02-25T10:59:18.279Z""",30.5,87.7
"""2021-02-25T10:59:21.272Z""",30.5,87.7
"""2021-02-25T10:59:24.276Z""",30.5,86.9
"""2021-02-25T10:59:27.278Z""",30.5,87.7
"""2021-02-25T10:59:30.273Z""",30.5,87.7
"""2021-02-25T10:59:33.275Z""",30.5,86.4
"""2021-02-25T10:59:36.277Z""",30.5,86.4
"""2021-02-25T10:59:39.274Z""",30.5,87.8
"""2021-02-25T10:59:42.276Z""",30.5,86.5
"""2021-02-25T10:59:45.275Z""",30.5,87.8
"""2021-02-25T10:59:48.280Z""",30.5,87.8
"""2021-02-25T10:59:51.274Z""",30.5,87.8
"""2021-02-25T10:59:54.274Z""",30.5,86.6
"""2021-02-25T10:59:57.282Z""",30.5,87.8
"""2021-02-25T11:00:00.275Z""",30.5,87.7
"""2021-02-25T11:00:03.277Z""",30.5,86.4
"""2021-02-25T11:00:06.278Z""",30.5,87.8
"""2021-02-25T11:00:09.279Z""",30.5,87.7
"""2021-02-25T11:00:12.275Z""",30.5,86.5
"""2021-02-25T11:00:15.278Z""",30.5,87.9
"""2021-02-25T11:00:18.276Z""",30.5,87.8
"""2021-02-25T11:00:21.274Z""",30.5,86.5
"""2021-02-25T11:00:24.276Z""",30.5,86.6
"""2021-02-25T11:00:27.279Z""",30.5,86.7
"""2021-02-25T11:00:30.273Z""",30.5,86.6
"""2021-02-25T11:00:33.278Z""",30.5,86.7
"""2021-02-25T11:00:36.273Z""",30.5,88
"""2021-02-25T11:00:39.275Z""",30.5,87.9
"""2021-02-25T11:00:42.275Z""",30.5,87.9
"""2021-02-25T11:00:45.275Z""",30.5,87
"""2021-02-25T11:00:48.278Z""",30.5,87.8
"""2021-02-25T11:00:51.274Z""",30.5,87.9
"""2021-02-25T11:00:54.274Z""",30.5,87.9
"""2021-02-25T11:00:57.279Z""",30.5,86.6
"""2021-02-25T11:01:00.274Z""",30.5,87.8
"""2021-02-25T11:01:03.278Z""",30.5,87.9
"""2021-02-25T11:01:06.275Z""",30.5,88
"""2021-02-25T11:01:09.278Z""",30.5,88
"""2021-02-25T11:01:12.274Z""",30.5,86.7
"""2021-02-25T11:01:15.275Z""",30.5,88
"""2021-02-25T11:01:18.276Z""",30.5,87.9
"""2021-02-25T11:01:21.273Z""",30.5,86.7
"""2021-02-25T11:01:24.275Z""",30.5,88
"""2021-02-25T11:01:27.275Z""",30.5,88
"""2021-02-25T11:01:30.284Z""",30.4,87.9
"""2021-02-25T11:01:33.276Z""",30.4,87.9
"""2021-02-25T11:01:36.273Z""",30.5,86.7
"""2021-02-25T11:01:39.275Z""",30.5,88
"""2021-02-25T11:01:42.272Z""",30.4,88
"""2021-02-25T11:01:45.274Z""",30.5,88
"""2021-02-25T11:01:48.276Z""",30.4,86.6
"""2021-02-25T11:01:51.272Z""",30.5,88.1
"""2021-02-25T11:01:54.275Z""",30.4,88.1
"""2021-02-25T11:01:57.278Z""",30.4,88.2
"""2021-02-25T11:02:00.273Z""",30.4,88.2
"""2021-02-25T11:02:03.276Z""",30.4,86.8
"""2021-02-25T11:02:06.274Z""",30.4,87.2
"""2021-02-25T11:02:09.272Z""",30.4,88
"""2021-02-25T11:02:12.275Z""",30.4,88.1
"""2021-02-25T11:02:15.273Z""",30.4,88.2
"""2021-02-25T11:02:18.276Z""",30.4,88.2
"""2021-02-25T11:02:21.274Z""",30.4,88.2
"""2021-02-25T11:02:24.273Z""",30.4,88.2
"""2021-02-25T11:02:27.276Z""",30.4,88.3
"""2021-02-25T11:02:30.272Z""",30.4,88.4
"""2021-02-25T11:02:33.276Z""",30.4,88.3
"""2021-02-25T11:02:36.282Z""",30.4,88.3
"""2021-02-25T11:02:39.272Z""",30.4,87
"""2021-02-25T11:02:42.275Z""",30.3,88.1
"""2021-02-25T11:02:45.275Z""",30.4,88.2
"""2021-02-25T11:02:48.274Z""",30.3,88
"""2021-02-25T11:02:51.272Z""",30.3,88.2
"""2021-02-25T11:02:54.272Z""",30.3,86.8
"""2021-02-25T11:02:57.275Z""",30.4,88.2
"""2021-02-25T11:03:00.275Z""",30.4,88.2
"""2021-02-25T11:03:03.285Z""",30.3,88.1
"""2021-02-25T11:03:06.276Z""",30.4,88.2
"""2021-02-25T11:03:09.272Z""",30.4,88.2
"""2021-02-25T11:03:12.275Z""",30.3,86.8
"""2021-02-25T11:03:15.272Z""",30.4,88.1
"""2021-02-25T11:03:18.276Z""",30.4,88
"""2021-02-25T11:03:21.274Z""",30.4,88.1
"""2021-02-25T11:03:24.272Z""",30.4,88
"""2021-02-25T11:03:27.279Z""",30.4,87.2
"""2021-02-25T11:03:30.272Z""",30.4,88.1
"""2021-02-25T11:03:33.276Z""",30.4,88.1
"""2021-02-25T11:03:36.272Z""",30.4,88.1
"""2021-02-25T11:03:39.275Z""",30.4,88
"""2021-02-25T11:03:42.275Z""",30.4,86.8
"""2021-02-25T11:03:45.271Z""",30.4,86.8
"""2021-02-25T11:03:48.275Z""",30.3,88.1
"""2021-02-25T11:03:51.276Z""",30.3,86.7
"""2021-02-25T11:03:54.272Z""",30.3,86.8
"""2021-02-25T11:03:57.274Z""",30.4,86.8
"""2021-02-25T11:04:00.274Z""",30.4,88.1
"""2021-02-25T11:04:03.272Z""",30.3,88
"""2021-02-25T11:04:06.275Z""",30.3,88
"""2021-02-25T11:04:09.273Z""",30.3,88
"""2021-02-25T11:04:12.272Z""",30.3,88
"""2021-02-25T11:04:15.274Z""",30.3,88.1
"""2021-02-25T11:04:18.272Z""",30.3,86.8
"""2021-02-25T11:04:21.274Z""",30.3,86.8
"""2021-02-25T11:04:24.276Z""",30.3,88.1
"""2021-02-25T11:04:27.272Z""",30.3,88.1
"""2021-02-25T11:04:30.274Z""",30.3,88.1
"""2021-02-25T11:04:33.274Z""",30.3,86.8
"""2021-02-25T11:04:36.272Z""",30.3,86.8
"""2021-02-25T11:04:39.275Z""",30.3,88.2
"""2021-02-25T11:04:42.275Z""",30.3,88.1
"""2021-02-25T11:04:45.272Z""",30.3,88.2
"""2021-02-25T11:04:48.272Z""",30.4,87.4
"""2021-02-25T11:04:51.273Z""",30.3,88.2
"""2021-02-25T11:04:54.271Z""",30.3,86.8
"""2021-02-25T11:04:57.274Z""",30.3,88.2
"""2021-02-25T11:05:00.274Z""",30.3,88.2
"""2021-02-25T11:05:03.271Z""",30.3,88.2
"""2021-02-25T11:05:06.274Z""",30.3,88.2
"""2021-02-25T11:05:09.275Z""",30.3,88.2
"""2021-02-25T11:05:12.272Z""",30.3,88.3
"""2021-02-25T11:05:15.274Z""",30.3,88.2
"""2021-02-25T11:05:18.273Z""",30.3,88.1
"""2021-02-25T11:05:21.272Z""",30.3,88.1
